"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2004","Thailand","Current prices, million units of national currency","Gross domestic product at market prices","6,954.3",""
"2004","Thailand","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Timor-Leste","Current prices, million units of national currency","Gross domestic product at market prices",":",""
"2004","Timor-Leste","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Vietnam","Current prices, million units of national currency","Gross domestic product at market prices","715,307.0",""
"2004","Vietnam","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Armenia","Current prices, million units of national currency","Gross domestic product at market prices","1,907,945.4",""
"2004","Armenia","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Azerbaijan","Current prices, million units of national currency","Gross domestic product at market prices","8,530.2",""
"2004","Azerbaijan","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Bahrain","Current prices, million units of national currency","Gross domestic product at market prices","4,944.5",""
"2004","Bahrain","Current prices, million units of national currency","Intermediate consumption","3,742.8",""
"2004","Georgia","Current prices, million units of national currency","Gross domestic product at market prices","9,824.3",""
"2004","Georgia","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Iraq","Current prices, million units of national currency","Gross domestic product at market prices","38,058,543.0",""
"2004","Iraq","Current prices, million units of national currency","Intermediate consumption","19,302,995.5",""
"2004","Israel","Current prices, million units of national currency","Gross domestic product at market prices","606,603.0",""
"2004","Israel","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Jordan","Current prices, million units of national currency","Gross domestic product at market prices","8,090.7",""
"2004","Jordan","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Kuwait","Current prices, million units of national currency","Gross domestic product at market prices","17,516.7",""
"2004","Kuwait","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Lebanon","Current prices, million units of national currency","Gross domestic product at market prices","31,876,869.3",""
"2004","Lebanon","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Palestine","Current prices, million units of national currency","Gross domestic product at market prices","4,198,400,000.0",""
"2004","Palestine","Current prices, million units of national currency","Intermediate consumption",":",""
"2004","Oman","Current prices, million units of national currency","Gross domestic product at market prices","9,521.7",""
"2004","Oman","Current prices, million units of national currency","Intermediate consumption",":",""
